Review ID,Username,Rating,Review Text,Date
9aa19489-3b8d-4585-94ca-5d8e7a19925c,AMS Sholehah,1,Aplikasi bapuk. Gak guna,2024-11-26 20:51:39
44cc1385-acf3-402b-b956-545a60dbcff1,Fitra Pelani,1,"Gak recomend Instal Oxygen, Pelayanan Buruk, Jaringan semakin hari semakin tidak bagus. Perbaikan sangat lama",2024-11-24 08:19:03
04721116-9b73-4796-892b-94e96c8ae990,etika putera giri,1,"Kecewa, melakukan pembayaran baru kali ini provider internet bilang pembayaran tidak masuk sistem, apakah mandiri nya berbohong? Saya pake mandiri lho Yang kedua yang yang sangat mengecewakan adalah customer service nya, live agent? Nama nya live agent tapi ngilang ngilang kek mahluk halus baru juga say hai , giliran kita bales , ngebales nya ke kita ada kali 20 menit kemudian Sorry to say oxygen yang terhormat saya merasa dirugikan dan saya tidak akan lakukan pembayaran sisa kontrak 1 th",2024-11-22 05:47:19
e71e7a93-1144-425c-ae9c-8fa5b96fddac,Agis Syah,1,"Busuk pelayanannya, teknisi nya gak ada yang beres. Baru bayar langsung padam internetnya, penanganan nya lama, respon lama gak ada yang bagus di provider ini.",2024-11-21 10:13:54
50413c75-1dee-4ee8-944a-9947a9fba8de,XXX 000,1,Dulunya error. Skrg setelah diupdate makin error. PAYAH!,2024-11-16 01:29:33
43fd644a-8f51-4964-9dcd-ffb54bf08933,Ayu Oktari,1,Aplikasi ga bisa dibuka melulu. 🤧,2024-11-14 06:26:01
da2d813b-10e7-46f3-bc50-f85846d101d1,Ghusti Mulya Rachman,1,ngelag bat jeng,2024-11-13 15:28:11
c5241820-bb29-4159-aaeb-3dc964da40c6,Wahyu adi Prasetya,1,"Kapok pake oxygen sering gangguan, Internet lambat komplen ke self-care juga GK ada solusi",2024-11-12 10:23:43
c1c2d495-e31d-4540-a636-0e2aa6b8c5e5,Dio Andriawan,4,"Metode bayarnya menyulitkan konsumen, gak ada tranfer BCA",2024-11-10 11:12:55
ebcc3b74-8cab-4b55-9a31-f9149d49af47,Freddy,3,"App nya gak bisa di buka, Tolong dong....?",2024-11-09 16:37:50
bb0654aa-52e5-4fe7-95c7-6841bc29a002,PbonshXs,2,Lemot banget,2024-11-07 12:21:44
d51695d3-a8c5-4d9e-bf0a-df771b2e39ed,Tiens,1,"Untuk yang baru pakai oxygen, atau yang mau pakai oxygen, lebih baik urungkan pake wifi ini, Kita bayar untuk sebulan untuk di nikmati internetnya, bukan tiap bulan diselingin sama los merah, nunggu pembetulan juga lama, hampir seminggu, lebih parahnya lagi, bulan kemarin gua bayar wifi nya itu gak nikmatin wifi sama sekali sampe sebulan full karena gakada pembetulan wifinya, jadi jangan pake wifi oxygen !!!",2024-11-06 03:56:49
f2240b77-6f2b-46c6-be0c-391ce231dea2,cahyo wibowo,1,Apk ancur !! Tau oxygen apa apk nya,2024-11-05 05:38:43
271ffea4-be15-4c9d-ac5f-dbec1bd65e07,Deny Saputra,1,Kenapa di beberapa perangkat Aplikasi tidak kompatible..,2024-11-02 05:12:55
0dd831dd-470f-4907-9e7f-72cf0e253e47,heri susanto,1,"Makin g jelas aplikasinya, g bisa dibuka, padahal mau bayar tagihan",2024-11-02 02:57:05
660ba55e-0e71-4bdd-a948-8fe33c8abeda,Bismar Syapril,1,"ngga banget deh , keseringan bermasalah dan penanganan sangat lambat",2024-11-01 13:17:54
45fe6958-e127-4d9c-a073-cd0f9ed2ed25,halim sutisna,1,Nggak bisa digunakan,2024-10-31 03:32:35
d7ca51f5-fbb1-41f5-a241-5488558df063,Dafa Nazwa,5,Lengkap,2024-10-24 08:52:36
29b85cdb-9075-4a7a-bbb5-a5aa07734326,Rachman D,1,Hang,2024-10-24 02:32:31
b492cb15-5c32-49d5-96c8-5d0e00109d99,Putri AlLexas,1,UDAH SEMINGGU TIAP MALEM JAM 8 MALEM SAMPE 8 PAGI LOSS TERUSSS .. DATENG TEKNISI AMPE BRP KALI TETEP AJA GADA PERUBAHAN!!! PARAHHHHH,2024-10-21 13:07:02
cdef35bd-31a4-42e7-8bca-601c904f099d,Magen Se,5,Mantap,2024-10-21 06:32:17
3dff08d6-cc88-471f-b2ad-b9fcd3c3e2af,Haikal Hidayat,1,"Apalah nih oxygen, sinyal suka ilang ilangan",2024-10-20 10:58:46
44b44118-1fd8-478c-b7ae-d5c53f4128b5,Hinata Chan,1,sinyal jelek bngt,2024-10-20 06:52:58
30b77d8a-35d3-4320-9422-7d4c68aaa549,Adjie Ridwan,1,Saya pengguna lama jaringan saya down terus saya login selfcare malah id tidak di temukan mohon di bantu,2024-10-20 04:39:49
782bf210-2b0e-4d65-a547-e293d487b976,Linda Septiya Ningsih,1,Parah sih gangguan sampe 3 hari loh !!!,2024-10-19 16:02:45
0ab03f15-d2e3-46e0-91b6-b392acb02c38,Rebel Tangkas,1,j*nc*k 2 hari sinyal Los ga ada tanggapan dr CS nya parah bngt sinyal sering hilang2,2024-10-19 13:57:01
9d87f1e9-099a-4209-9c5e-d621317cd147,farhan syahbandi,1,Las los las los,2024-10-19 11:12:36
0e15d22e-bf9a-4fb3-82e8-b8474ce32619,sari sylfania,1,Wifi yang sangat lag ping merah putus putus,2024-10-19 10:27:26
227c39ac-df24-4bc7-a453-e1af046f27d3,Ahmad Nasuha,1,Apk buruk Ga bisa login,2024-10-18 11:14:54
d2de7624-358b-4fea-8031-a83a47e2e860,izz_ 18,1,"udh 7 hari los no internet access, bingung woi gua mao ngadu kmna call center wa cmn bottt doang isinya",2024-10-17 15:16:53
cf248880-f0af-4e51-afc2-d8ffe52253fc,darwis Harahap,1,"Semua yang ngasih ulasan jelek Jadi bingung , salesnya pintar bangat ngomongnnjir. Katanya gak akan lemot, tapi aku bca ulasan semua bilang lemot",2024-10-17 08:39:22
e48555a3-e364-48aa-8774-e862f239964f,Habi Bullah,4,"Aplikasi nya bagus, tapi entah kenapa berat banget ini aplikasi doal jaringan, di tes speed lancar make data lancar wifi lancar, tapi loadnya lama banget, voba di perbaiki biar user experience nya lebih baik kedepannya",2024-10-15 10:55:38
8a21ef34-741b-4553-876b-0e6c9e494f58,ida fitriati,1,"Awal psg bgs koneksi cptkn kesini mkn lemot, sdh seminggu signal gilang tdk ada koneksi, kebuang beralih kedata, bdmn ini cs servis peyanan semkn buruk, kecewa bgt percuma komplain akhirny ttp tdk puas pelayanannya",2024-10-15 06:00:24
56c1f70a-f1a3-4b9a-a0dc-831df7d6970c,Pije Kusuma,1,"Kekgini wifi swasta buruk terlalu lama ngatur kendala jaringan , menang harga murah aja . Kalo tau gajadi pasang",2024-10-14 07:45:22
5580ddfd-616d-4c4c-9e85-5f4780c6d038,Sahrul Kurniawan,1,"Wkwkwk proses refund 14hri kerja Pemasangan wifi lama kendala jalur tiang, belum langganan udah dibikin kesel",2024-10-14 03:41:17
5c7dc995-4c0a-4c06-a19d-fdd0047a04c4,Stairs,1,"bisa ga si kerja nya jangan kotor kalo kotak udah penuh jangan dipaksa , nyabut punya orang terus , terlalu kotor sales dan teknisi nya , semua pihak dirugiin karena kelakuan sales teknisi yg terus maksa masang padahal sudah penuh box nya",2024-10-13 04:47:18
a9f60509-48ba-4cd4-953b-478010bac077,Ridho Lubis,1,Kayak engga bayar kelen buat ah sinyal nya kek gini,2024-10-12 17:11:17
7ed4abb9-df90-4bca-9ad3-7f03afb8b73f,Warnet Kami,1,"Menu bantuan cuma hoax. Gak efektif banget bikin aplikasi, gak niat bantu kalo ada gangguan?? Atau kurang pegawai?? Utamakanlah prioritas pelayanan pelanggan. Jika mau tetap dapat kepercayaan.",2024-10-12 02:03:48
50051aa8-9b21-4e39-8c7f-e3cbead06d5e,Windii Saputro,1,Udh 5 hari sinyalnya LOS gk bisa di pake ini. Jawaban CS nya beda2 kadang bilangnya masalah tiang trus ada lg yg bilang masalah perijinan RT/RW . Parahhhhh,2024-10-11 04:37:03
6a6e9323-759c-49ba-9655-417c8720743d,Darayatun Dr,5,Bagus,2024-10-10 06:18:00
cf98d130-9ded-4d6a-9267-038222c7d7ec,Neneng Hani,5,Baik,2024-10-08 07:22:54
0b82edf4-a052-488e-8fe2-abb93bb6c0d3,Al Ali,1,"Layanan terjelek yg pernah ada, tiap bulan wifi nya loss kalo di hubingun ke CS nya respondnya kacau asli nyesel pake gua",2024-10-06 09:46:24
fe665e36-6c2a-4bb7-b1c8-c8ae667b9e52,Albio Winsobo Ajiseto,1,"Sinyal jelek banget, ga ada tindak lanjut dari petugas",2024-09-29 05:23:29
26831b83-655c-4b3a-b002-d5465f2d39e8,Herman Wijaya,5,Semoga lancar terus,2024-09-27 07:39:02
6d8d42d1-e84e-4009-9915-3545252af136,Tony Phen,1,"Oxygen 50mbps Rp. 242.000 Gak beda jauh sih, cuman pakai laptop lama 2007 connect wifi lelet x , padahal wifi nya support 150mbps . kalau di hp bagus namun ping 20ms - 48ms sering naik turun. First media 75mbps Rp. 275.000 jaringan Stabil dan kencang saingan oxygen MNC Play ping 1ms 30mbps nonton YouTube tidak ada ngelag kepada Oxygen tolong dong naikin speed selama 1 tahun menjadi 75mbps jangan takut tidak ada pelanggan, justru kita harus maju ke depan untuk menarik pelanggan setia",2024-09-26 06:56:18
27599b5e-0939-400d-ab74-79c561765c73,Lalu Heri Irawan,1,Provider gak jelas. Slow response. Terus koneksi sering putus. Jangan pakai provider ini lagi.,2024-09-26 04:46:11
16f57ae9-b411-43e8-b551-6ea6720cc508,Nur Ilma,1,Burikkkkkkkk.. Chat 1 jam baru jawab,2024-09-20 13:47:51
69f1fd62-284d-46bf-873d-408c31b306c6,Internet Z,1,"Jangan langganan, ngelag, lemot, campur aduk",2024-09-19 19:16:19
be303faf-5303-40b1-8405-57c30a252911,Ririn Rizky Amalia,2,"Aplikasi lemot parah, wifi jg kadang eror masuk ke tv suka koneksi terbatas. Untuk harga ok murah cuman koneksi suka ilang ilang kalo di tv.",2024-09-17 01:46:10
dbf99bd0-8481-40e3-9b68-bd61554c3ca0,Evans Mambou,1,"Oxygen payah.. Dalam seminggu 3x WI fi nya mati... Buat laporan jam 7 pagi, teknisi datangnya malam... CS nya lemotttt, payahlahh",2024-09-14 09:22:55
92f5f0c8-0f3b-4fbe-82c2-7c0d86439451,Iin Jayanti P,1,Sinyal suka ilang2 gk jelas. Awalnya doang bagus lama lama makin gk jelas sinyal sering ilang. Sumpah gk recoment bgt buat paket internet jelek parah.. nyesel pake oxygen..,2024-09-12 15:21:38
088f356e-b1bb-4667-bbe0-1907baa50ae4,muhamad yadwar,1,Kualitas sangat buruk. Gangguan udh 1 minggu lebih. Buat yg mau pasang. mending pake yg laen aja.,2024-09-07 01:25:43
da0dc933-f500-4303-8dea-fd8edf0427d9,Memey Putri,1,"Dari tgl 1 sampe tgl 6 wiffi gak tersambung karna sedang perbaikan. Harus nya ada penambahan masa aktif yg sudah ke buang sia sia selama 6 hari gak pake wiffi. Sudah pengajuan lewat email juga malah alesan harus 7hari baru bisa di tambah masa aktif. Lah kocak!! Yg bikin wiffi gak bisa di pake kan dari pihak lo bukan gw yg errorin tuh wiffi. Dah lah pindah wiffi gak akan oxygen lagi!!! Udah lama berhari hari tanpa wiffi di suruh pengaduan lewat email,tapi jwbn nya kocak!!!",2024-09-06 19:00:48
a4e9c413-a0b5-4a64-981c-8d78540b6820,Dwi Prata,1,Tidak jelas aplikasis suka error masukin alamat email bilang engga terdaftar masukin nomor sama juga padahal tagihan larinya ke email,2024-09-05 07:45:29
aaaabd7f-494d-42fc-881a-54087bbf8ed0,RAFIQ 05,1,"Nyesel2 sumpah ga dengerin temen blg jgn pake ini , gw pindah dari si merah berharap dpt yg lebih baik malah lebih parah ,baru sehari pasa udah muter2 aja padahal ga banyak yg pake ,speedtest di apk ini ga lebih dari 10mbps pdhl langganan nya 50mbps ini macam mana woy ? Bisa refund kah klo gini ceritanya penipuan namanya",2024-09-04 01:56:36
fd5076ac-5912-44c3-a4ad-a1a8edfc12e2,Hoerudin Wijaya,3,Perbaikan Gangguan terlalu lama banget. Ga di rekomendasi kan wifi ini.,2024-09-03 13:53:40
ea8fa647-afd6-41e3-b9cb-4e920f7f614c,mulia rara,5,Mantap,2024-09-03 10:07:40
37a14a44-511a-4b46-9df8-694ae8b8219e,Riski ilham,4,"Wifi lancar,,mulai siang sampai malam mulai lost connection,,tolong perbaiki,,",2024-08-31 19:57:29
149b6f54-a505-4a41-af89-4f12f9717b88,Utha Lubis,1,TERLALU BOBROK SERING RUSAK !! MEMBUAT PELANGGAN KECEWA SAYA REKOMENDASIKAN JANGAN PERNAH PAKAI OXYGEN !!,2024-08-31 09:24:25
1a80c32e-3e72-4374-8c6d-5ebba89ae503,Marpaung Hendri,5,Simpel,2024-08-24 10:20:15
e6acb6c1-9e44-4ac0-ae52-b4e4f8ee5699,Hobi Game,1,"BUAT YG MAU PASANG MENDING JANGAN , EROR SAMPE 15 JAM , RESPON LAMBAT , PELAYANAN BURUK , BANYAK PROVIDER LAIN MENDING JANGAN PAKE OXYGEN",2024-08-24 06:07:26
98e500a7-1750-4d80-9d1e-7f8062d43e21,ShoesZ,1,Lemot,2024-08-23 16:03:41
a2eddb4d-a3a5-4b3d-8193-fafa90fffb59,adil dachi,1,Jaringan jelek sama customer service ga jelas... Template jawabannya trus balasnya lama banget,2024-08-21 15:42:01
56372f63-3850-43ba-8418-7c23079a0b8a,H. Ruslan Abudenan,5,Sangat membantu dengan adanya Selfcare Oxigen dan biaya perbulanannya terjangkau...,2024-08-14 05:34:09
8ae8a8ea-1a80-4118-b277-7c374b06cd35,Danu Prastyo,1,Bayarannya doang dinaikin tapi fasilitas ke konsumen jelek parah.. sinyal nya suka putus trus padahal langganan tahunan paket 50mb.. tolong perbaiki lagi jangan mengecewakan konsumen saya sudah langganan dari 2020.. Apa saya harus pindah langganan Klo kaya gini trus?,2024-08-13 05:40:09
5ee21772-e17a-4b45-8923-50b39260529f,Fikri Haikal,1,"Wifi jelek bgt ternyata, kadang gaada internet nya, tiap hari bgini, nyesel jdinya",2024-08-13 05:31:59
cf8fcfa0-114b-44fc-812c-9eecde61a5f8,REDY ARIESNA,1,Ga bisa di buka2,2024-08-11 05:55:41
2c0bb6da-ad2e-4024-ba12-f2227143762f,Fung Fung,5,Ok,2024-08-08 12:32:50
a9597ab9-d19b-4800-89d7-5b92abbd8bfe,Imam Fauji,1,"Percuma nyari pelanggan baru, dan jor joran iklan di mana mana, tapi pelanggan lama di kecewain terus,",2024-08-05 08:59:36
7fcb6d60-bbaa-404a-be2e-42299e0e362a,Yolde ID S,1,"Setelah lama saya langganan, saya ngerasa jaringannya agak kurang ya dan juga sering terjadi gangguan jaringan. tolong dong diperbaiki agar tidak merugikan orang lain",2024-08-03 17:56:19
bd94f8ae-1d6b-4586-93d7-68ba875989d7,just pL,1,AMAT SANGAT BURUK !! INTERNET SELALU LOS SAYA SEORANG CONTENT CREATOR YANG BUTUH INTERNET BAIK DAN NORMAL SUDAH 3 BULAN PASANG 10X MENGALAMI MASALAH !! BURUKK SEBURUKNYA,2024-07-31 04:21:33
49f345cb-35a3-445e-b4d8-79c831d8f526,luyya,1,lag parah noob,2024-07-30 14:09:24
31a791dc-bbeb-49f4-b5d6-529d5f0175d9,Andre Armor,1,Setelah di update malah sampe sekarang nggak bisa di buka aplikasi ini.payah!,2024-07-30 02:46:42
22626eae-fe45-4f0b-9d8f-bb1236b3afda,robby medianysah,1,"Tiap mau bayar lewat aplikasi ini, lamgsung keluar sendiri aplikasinya 🙄",2024-07-27 22:48:09
55ec183b-f5d9-4840-8fec-b8d534a981ca,Dodi Purwanto,1,"Pelayanan lelet.. Cs nya lemot, bayar mah bayar gangguan mulu!! Ancur banget ini",2024-07-27 02:16:43
6419106d-d24f-40a4-a982-586aa85ea7b5,Yakin Dapattenmillion,1,"JANGAN MAU PAKE INTERNET INI,LEMOT,TIDAK SESUAI PAKET",2024-07-13 05:31:07
63e66ad2-8e98-4e10-bdd2-68973a7b1b27,Erik Pratama,3,"Secara fungsionalitas APK sudah bagus, tapi perhatikan juga untuk meningkatkan kemanan akun agar lebih terjaga datanya",2024-07-10 03:59:11
2b6a2919-2c83-4a2e-81b0-abead8b04c13,Cemon Miban,1,"apa apaan ni udh 30 menit lebih mau buka channel tv kaga bisa, iklan mulu disuruh bayar tagihan oxygen pake ovo. iklannya ga tau waktu. jadinya saya ketinggalan acara tv favorit saya. tolong kurangi iklan spt ini, lagian saya juga udah bayar kok. kalo mau iklan gini boleh, tapi jangan kelamaan kalii, orang udh ga sabar mau nonton channel tv kesukaan malah iklan lama begini.",2024-07-09 14:52:43
453b15a2-9b61-4e83-aa5e-d93aa2a67dc3,Hamid Syrhdn,1,"Sampah banget - Gangguan Terus Hampir seminggu (Bayar Internet buat dipake bukan buat gangguan) - CS jawaban template Mulu, gak ngasih solusi, belum selesai komplain udah di endchat. lu perusahaan service kalo gamau terima komplain gausah buka jasa. - Bad Experience",2024-07-08 13:36:39
d8b4837d-1647-4649-a0c2-a7b287a36a0d,Mr. Chandra P,1,"Pelayanan costumer servis burukk Dan juga tidak ada rating pelayanan tuk teknisi yg datang ke tempat pelanggan, jadi costumer servis juga teknisi bisa sesuka hati dan tidak ada tanggung jawab pekerjaannya",2024-07-07 01:36:51
4c5efc38-7c3c-4c4e-9c14-2c05786d08d5,S Hendo,1,"Lag gk jelas, stuck terus",2024-07-05 09:18:08
1af14c4e-b6e3-48ea-a0aa-eebb920cba54,mohammad rizky adzano,1,aplikasi gak berfungsi sama sekali padahal sudah coba logout tetap aja gak bisa,2024-07-03 17:48:46
4c31323b-adde-4ce5-b074-aa75ef6d5dde,Dechiha,1,BURUK(!),2024-06-30 06:02:12
ae180dc2-2c77-4d6d-84bf-b3a56f177376,M. Azwar Anas,1,Sejak install Aplikasinya smpai skrg ga bisa login. Katanya password salah. Login aja ga pernah. Jelek bnget,2024-06-29 06:53:04
32631e19-e534-4728-a746-d24122cf3603,Alif Muhammadkadib.a,1,Payah tidak bisa masuk,2024-06-27 17:49:54
74b5c9a2-b226-4391-ad7a-ffa7a0a2bd28,Abdul aziz,5,Sangat membantu utk mengecheck,2024-06-25 12:58:32
9bed43ef-cbb5-4850-bd25-a093daabd839,Billy D'Vellz,1,Aplikasi nya ga bisa login tolol,2024-06-25 07:32:08
6d385f12-7e3a-41fb-b17f-b89b6d030c55,Jon Gevariel,1,Paket internet 50mbps rasa 5mbps😅,2024-06-19 13:42:35
2d1f2af5-843e-4f0a-b50d-cccb5c3a851b,Rizky Agustian,1,"Sering banget saya sinyal nya los mulu,udah gitu nunggu bener nya lama lagi, kan saya butuh sinyal buat kerja min dirumah, kalo gini terus gaada perubahan gimana mau maju min",2024-06-16 13:17:05
d2b26945-d9a7-4643-82be-f56ed31330a8,Dana Tarigan,5,"harga wifi merakyat, speed kenceng",2024-06-16 05:01:25
e00acf9f-0214-4e74-b5e1-615d67efa15f,Riski Mahesa,1,"Koneksi tidak stabil, CS pun slow respond",2024-06-15 08:00:29
a09c3fd4-bc81-4e4c-8764-2bf47062dca7,Ayah Ical,1,Nyesel perpanjang pembayaran 6 bulan . Baru bayar lemot ga konek2 internetnya .asli nyesel .tau gini gw putus kemaren ..,2024-06-10 06:41:34
0c2a0df0-0f77-4614-8e9c-63805e92e2f5,Akhbar Bayu,2,"Aplikasi nya error' jadinya,, tidak bisa login",2024-06-08 07:13:55
205f8d4b-9768-4315-b74b-f770dd5a9671,Syakiral 01,1,oxygen tolol ga punya otak gw bayar mahal mahal jaringan nya jelk lu kata gw bayar nggak pake duit perbaiki tuh provider lu yang sangat buruk merugikan orang lain aja,2024-06-07 08:10:41
354dc75e-f208-47c2-90bd-e62c25d4d610,Ardon Wakair,1,"Sudah 3 hari ini internet dirumah saya terputus, sudah berkali-kali komplain tapi blm juga ada teknisi datang untuk diperbaiki. Padahal saya baru pasang internet 1 Minggu sudah gak bisa dipake, sangat mengecewakan!!!!",2024-06-06 09:20:38
f7f6c317-7165-432a-8994-73ec2f3dce9f,Basuki Basuki999,5,Bagus sinyalnya lumayan,2024-06-05 11:31:02
f17704f6-5954-495b-8c9e-cfa91b7e62a9,Herry Mirhan,1,Responnya jelek bgt kalau ada masalah..,2024-06-05 06:36:37
7df017f4-b592-412c-8cea-00990624f91d,Slamet Achmadi,1,Sangat mengecewakan aplikasi tidak bisa di buka,2024-06-04 17:20:56
7d7919e7-58ce-4a7f-affe-65dab85236d7,Kevin,1,"Aplikasi jelek, wifi makin hari makin jelek, awal doang bagus pas baru launching, pelayanan whatsapp CS buruk",2024-06-04 10:35:16
c258610e-25fa-4578-af1d-48bd58a59675,Yolendro Manihuruk,1,"Aplikasi GK jelas.pengaduan sangat lambat ditanggapi.seminggu jaringan rusak.sering indikator WiFi di hp kita tanda "" ! """,2024-06-03 12:44:35
92c94404-8e47-42e8-b3ff-07c3429d7fd5,ucok silalahi,5,"mantaps,, respon cepat,, internet bagus",2024-05-31 08:29:11
a3c7f560-a747-4466-92c2-b3b84ac2c68d,sulaim4n Eff,5,So far good lah,2024-05-30 02:21:10
3f8f3b3c-458e-4966-9e89-80acb4238d02,Kang support barbar,2,"Gua makek wifi ni 8bulan kurang lebih Permasalahan selalu sama, internet sering down di jam jam gua lagi ngepush main game kyk jam 10pagi,2,5,9,11,01 mlm. Komplen sudah cuma di suruh restart restar mulu Pemakain cuma 2hp . Gua terpaksa makek wifi karna di sini sinyal emng rada susah.",2024-05-29 18:03:03
a45d80d7-f76c-49b6-8ded-db6fbb4c242b,Reza Bachri,1,"Aplikasi ok, tp after salesnya lambat",2024-05-27 13:07:08
f2fa5b06-fc71-4c1f-a735-5c7678cc1318,Nazriel Revin,1,"orang kantor blg masih ada box nya, orng teknisi bilang udh penuh, minta refund tpi lama",2024-05-26 08:08:24
d2bfa37f-a378-496a-b1e3-58e1e4a6fba9,Ivan Nugroho,1,"Login ga bisa, reset password ga respons",2024-05-24 04:40:47
2ed58965-0223-41f8-a634-cd9c25af265a,Fadhil Putera Jazuli,1,bertele-tele,2024-05-21 08:17:58
fd6596ad-52b3-466b-9cd6-64b88d7ad2bc,Suzanna,1,Tdk bs di buka sama sekali,2024-05-20 00:31:57
77195f32-149c-4dd9-8642-722d7ed00d9b,Fitri Ani,1,"Prosedur pemasangan yang sangat rempong, saya mau minta dibalikin uangnya. Sales kurang responsif, sangat mengecewakan. Mending provider lain",2024-05-19 16:29:46
32ff2940-42c3-4785-b69e-a6f42538daf4,Aditya Ramadhan,1,"ga bisa bayar pake mandiri, perbaiki lagi. karena ribet kalau harus bikin akun ovo lagi. terima kasih",2024-05-07 16:03:56
09174d6b-c004-41b0-bc18-86913dbeac0f,rudy simanjuntak,5,kok aplikasinya begini ya tidak bisa dibuka padahal sudah masuk login,2024-05-03 16:11:49
be79a50c-9adb-4399-98a1-0da13ad89438,Coc Bot AMDHsnack,1,Ko ga bisa login ?,2024-04-25 12:42:09
dc41095f-bfc2-4c9b-ba43-4bd6a6a36ac8,My amongZx,1,Eror terus ini apk heran,2024-04-19 14:07:11
6a6155c1-dc24-4431-aa42-3f6caffba45c,Noer Barkah,1,Ga pernah ditanganin kalo komplen... kesel banget Ya Allah.. udah beberapa kali setiap ada masalah ga pernah ditanganin.. chat sama oxygen carenya juga sama.. dianggurin aja komplenan kita,2024-04-15 01:51:45
409a3c53-11fa-49c9-9a38-6a70cc70233b,Arif Rachman,5,👍,2024-04-12 08:43:33
ba44c7c6-6d37-4c42-b31f-772afa279344,sah roni,1,Lambat penangannya dari kemarin wifi Los tidak ada juga yang datang,2024-04-11 04:50:08
5e6da11e-6b74-436f-b443-9eb770adbfef,Zola Azi,1,pelayanan nya makin hari makin buruk....setiap pemasangan uang selalu balik lalu setiap refund uang balik nya lama,2024-04-10 22:26:34
5f8f662c-1f89-4810-9819-0d800cb0daf0,Hendri Kurniawan,1,"Aplikasi ga jelas mau login aj susah, masukan pasword kapan bikin paswordnya, pake lupa pasword masukin id pelanggan tekan reset ilang, cek email ga ada email, tolonglah klo bikin aplikasi yg mudah...",2024-04-09 07:43:18
e94766f5-1403-4c99-b5df-967948dd9994,R Dasa Setiawan Djayusman,5,👍👍👍👍👍👍,2024-04-08 09:57:30
3f540e7a-e9ed-4d56-b9e4-a79c77d940ac,Abah Una,1,"Hati hati pasang oxigen ....kasus saya pindah rumah dan ditawarin sales bisa pindah tanpa biaya lagi....saya bayar dimuka dan pengajuan pemasangan ....setelah bayar alesannya jaringannya full penuh, duit sudah masuk tidak bisa dikemblikan .....hati2 jangan sampai kejadian terjadi pada orang lain ini nomer ID saya 21621455",2024-04-04 23:28:43
86f24936-bc2f-431c-89c8-79beb5c4f3f4,Dell,1,Kadang lag kadang kaga,2024-03-31 06:41:33
324c50cd-327e-45e7-8dea-04ff568f83c4,Dude Alvin Darian,1,gak jelas isi password tapi gak tau passwordnya,2024-03-30 06:02:32
f271e555-bb4a-4023-bf78-1d48acc2d88e,Elsa Siregar,3,ga recomendasiin si untuk makai ini,2024-03-21 14:34:54
c646fcd1-0cfd-48b9-885e-1248ebe6c6bf,Risna Dermawan,5,Pelayanan nya bagus dan sinyal nya stabil mantaps,2024-03-20 10:51:00
934a4108-aed8-4b14-a284-a656b8bcc403,PAIN,5,Sangat membantu,2024-03-20 07:30:04
033fa33c-cbd8-4ced-bbf3-54d12d76d10c,Eka Surya Anggara,5,Sangat membantu,2024-03-20 07:00:31
ab0b04e0-b60b-4c3c-b5db-4a737e50a762,Kiday Iday,5,Ter the best se alam dunia,2024-03-20 06:56:38
d2806374-9ce7-4251-a459-2f3bb9ae2408,Arif Rachman,5,Terbaik.,2024-03-20 06:53:00
8c672cc9-3a19-4ffc-a304-03bc88dea0bc,rahmad alfatra,5,"Jaringan stabil, terima kasih oxygen 👍",2024-03-20 06:29:19
39016c79-b5d6-4730-8a3b-987a491f06ab,Arrindo Wijayakto,5,Wifi terbaik dri provider lain,2024-03-20 05:56:28
68846ffe-a6ab-4d29-9cd3-6d687118ee33,Hendra Nuryanto,5,Aplikasi nya membantu sekali ...good,2024-03-20 05:20:44
fe319a75-8c8d-4fd9-8953-90f794fc180b,Ezipotia Rusli,5,Aplikasinya ok banget membantu cek tagihan dan dapat promo bonus upgrade speed gratis.,2024-03-20 05:16:03
29c41105-cab5-4f37-997f-8536a7a18db3,Riska Agustina Batubara,5,"Aplikasinya sangat membantu. Dan mempermudah pelanggan oxygen Untuk melihat promo"" nya. Sukses selalu.",2024-03-20 05:00:44
cc46f497-52ab-4203-b370-37cd6dc06b1b,Haikal Arif,5,Aplikasi yang sangat membantu bagi cust. oxygen wifi,2024-03-20 04:59:35
5e372dbb-b06a-4f83-9c4a-9e5cedce920d,aria hadi,5,Jadi gampang buat laporan ke cs ya,2024-03-20 04:57:21
a4398708-168d-474a-b9aa-680d0fdf8d36,Sartika Sihombing,5,Inet bestt 👍👍👍,2024-03-20 04:55:36
777f2560-0cd6-45f4-9002-ee1a0d720e0f,ridwansyah tarigan,5,Aplikasinya sangat membantu,2024-03-20 04:38:08
397bc68f-0752-4197-8666-5f9e4b463e9a,M. Iqbal Fahri,5,The best,2024-03-20 04:31:04
6cef8422-5655-4f51-b292-97555801c8f2,Try Atmaja,5,Pelayanan nya cepat beda sama yang lain nya,2024-03-20 04:28:10
a15c1744-341f-4abb-839b-5357c4e31014,Adi Hermawan,5,Wifi oxygen sangat membantu kegiatan sehari-hari tanpa ada kendala,2024-03-20 04:21:55
93a74894-c7d6-4056-9c2b-2dbe351ee1ec,Fattan Hakila,5,"Internetnya kenceng, harga juga terjangkau. Recomend buat kalian yg mau coba wifi oxygen. Aplikasi juga lengkap. Mantapp👍👍👍",2024-03-20 04:18:15
